sample_id,E_01_MULT,E_01_F3_MULT,BC_MULT,CD_MULT,C_01_Ti_MULT,C_08_Ile_MULT,C_09_MULT,C_02_MULT,C_20_MULT,C_26_MULT,C_27_MULT,C_28_MULT,C_29_MULT,DE_0_MULT,G_01_MULT,PERMZ_L1,PERMZ_L2,PERMZ_L3,PERMZ_L5,PERMZ_L6,PERMZ_L7,PERMZ_L8,PERMZ_L9,PERMZ_L10,PERMZ_L11,PERMZ_L12,PERMZ_L13,PERMZ_L14,PERMZ_L15,PERMZ_L16,PERMZ_L17,PERMZ_L18,PERMZ_L19,PERMZ_L20,PERMZ_L21,PERMZ_L22,MULTZ_L1,MULTZ_L15,MULTZ_L18,MULTZ_L20
138,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.06641645550442712,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.114917995855604,0.06604189722658126,0.21372808622567252,0.016247739242751726,0.2653617991814937,0.19952623149688797,1.2055266400788527,3.3421491559630794,1.0371854231343502,1.0475268653531786,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
139,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01924227883423282,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.013357654544207254,0.6403406415718474,0.0206790213914604,0.09735023866267449,0.014702018649497757,0.19952623149688797,1.163751911648549,0.3465458502035338,0.4061159972254134,0.26832501934472597,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
140,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.037172342993401,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.029959239707941256,0.7964685368857203,0.017706184721000665,0.016581463367303807,0.007706475654909324,0.19952623149688797,0.08793110022141767,1.0833215520300414,0.2829746499254538,1.6264568504563217,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
141,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1204148151404754,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.06432863167664081,0.017705687089853192,0.02586017034846756,0.7342196740503986,0.26596031933995257,0.19952623149688797,1.1529681151361668,0.7115844853273433,0.11697590391802819,3.5932899188405734,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
142,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.013588785605869935,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.37746833078766007,0.012770729568621441,0.026192345122324864,0.01993839775888151,0.22000572015264094,0.19952623149688797,0.04483745843214209,3.239325830969959,0.17142266654767305,0.08842062978375179,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
143,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.012831495088272705,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.14330300329054702,0.15706927136659288,0.5859482966071945,0.485218082562252,0.012476623100061722,0.19952623149688797,1.0354405839595524,0.18679700410650807,6.047155214841363,3.72543268764826,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
144,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.018325446213894113,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.022156239026833467,1.2223414272421265,0.03592407485601606,0.1878672700061236,0.056718628553982256,0.19952623149688797,0.534995593318295,3.219190564260673,2.289831521038345,0.635652124780565,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
145,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.03915594100670164,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.018716180521098427,0.046825967645147376,0.04618952038154552,0.6112918895600482,0.011262574681159739,0.19952623149688797,0.8532892694050147,0.7519771214232417,0.3958483548673286,2.745417495176449,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
146,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01962984666251172,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.039184325269792625,0.02578246921330534,0.0800329388902552,0.03184823855324031,0.10030176756302543,0.19952623149688797,0.06057047242727139,3.4254455109347424,2.817332422347609,2.076764409438184,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
147,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.05299724833599323,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6110192285561553,0.018796985814618253,0.11157599040531282,0.42856898690722667,0.020795397600822475,0.19952623149688797,0.04900645975418929,1.8450553927237106,0.1280113228933321,0.07480347983960069,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
148,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.11228272286064575,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.19971605485459196,0.013004622660295787,0.024982055766112718,0.22809931427807748,0.008237523492288644,0.19952623149688797,0.18200128387302641,2.2033735357607513,0.08467061163220398,5.513781654631176,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
149,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.027024562800334915,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.829104563300392,0.2919778334191655,0.25668900414465573,0.051224265313523525,0.01162648011125872,0.19952623149688797,0.06089408147727953,1.5448025291893241,1.3449655046939841,0.23029649090679316,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
150,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.028927611967503094,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.08301145372344665,0.20559814153956227,1.1337475216602406,0.6282914679541545,0.15775275435473823,0.19952623149688797,0.40649359564951404,0.13623844340096897,1.9959867416127353,0.12043466478149537,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
151,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.03337915815832033,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1465217757521988,0.05095764302114916,0.23850237059501259,0.12594351597313186,0.32129920725274835,0.19952623149688797,0.1036470875261964,2.037093301951451,1.3652295042885636,2.5610688178921746,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
152,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.16551398007786008,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.3903105552764841,0.5381536388346276,0.11707622152732783,0.09334399416544563,0.11676139571876505,0.19952623149688797,0.10246351954213023,0.49768874089990767,0.1153141055237541,0.07819290888414974,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
153,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01989604099843159,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.01261071490694425,0.09166573761520574,0.27403058714036216,0.5070000935689688,0.20993048426159727,0.19952623149688797,0.207429803156687,2.2140115757380916,4.163809916888097,1.3174079305165065,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
154,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.11932124376896693,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.20452415776914984,0.07923348944336274,0.20256143161689705,0.03475304615708697,0.014942792298959348,0.19952623149688797,0.2958259661256902,2.775201858637121,1.2332098579863,0.3119823764217472,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
155,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3431440230583952,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1205416567503763,0.03536155144443861,0.3426006175681029,0.2691586073684619,0.08809421258326039,0.19952623149688797,0.172297900950214,0.14538610734200016,0.2595641523921878,5.433203989936153,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
156,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1318270948700457,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.3614857630394308,0.1174959080156409,0.3568131751703411,0.020134311242065446,0.0063996507600805035,0.19952623149688797,0.420412271254505,2.886460156226385,2.2363817217882302,1.9446175193113397,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
157,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.4039899398466842,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.018536199847714256,0.8560681746429037,0.014249228445351817,0.059787260276278224,0.00853295173891352,0.19952623149688797,0.12269531504194311,1.873499354667802,0.07974938279337858,0.09628649360024294,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
158,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.09827440067727983,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.039702220905874684,0.02879524646491975,0.02899968986966164,0.40716645692370335,0.016913939724588017,0.19952623149688797,0.5231442261539426,0.06470348301989733,0.7425789058473656,1.411155271370147,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
159,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3760271974386393,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.06679624472556167,0.01670864197102741,0.013683677368445401,0.045635010103035646,0.21148261999414567,0.19952623149688797,0.0629843012082176,0.7284311034592968,1.2935053181394527,2.2318423613892966,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
160,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.0879724848787528,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.082131830415198,0.29530441338049906,0.04258818829481633,0.11774476563197457,0.011140255990426463,0.19952623149688797,0.16000808386188572,0.8030491088522564,0.7168689637653146,0.07639395146932812,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
161,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.015240101554724937,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.013678034313997953,0.12469396154653543,0.11505688253037052,0.2545161414427171,0.04776917053644869,0.19952623149688797,0.22907768041199558,0.5134364866234573,0.313976277132737,4.793574670291204,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
162,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6968960576304443,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.038656098273363006,0.3268585161934722,0.09392046563891947,0.03398166501036099,0.013335573482083767,0.19952623149688797,0.017803845922404773,4.203817289047523,0.19857489493117572,0.4040350682691994,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
163,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3927193784125622,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03396381742647497,0.12164121209211244,0.03957591734502973,0.1676125804088957,0.009426546761518717,0.19952623149688797,0.01564539680534297,1.9285832573050994,0.07121192771478431,1.8033002849506923,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
164,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.031115852738776234,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.044092993103242675,0.2337701834107835,0.49903048220283464,0.05405249660949178,0.1374499820798954,0.19952623149688797,0.4952702952722117,0.07712545694542146,3.1304649673373066,5.960167965460058,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
165,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1918385470540211,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.048128598892301824,0.0710983517527887,0.093536493838501,0.5503174902161238,0.015219199458255893,0.19952623149688797,0.1718308910160297,5.005642710794356,2.9033772026812827,1.2140171069993004,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
166,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6658129436053145,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.095967955113505,0.6201979206587626,0.286331005852248,0.785397212239705,0.055538738564501526,0.19952623149688797,0.0395008532634675,0.647375504461381,0.21156459874552136,0.2189426738580216,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
167,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.10251249390552745,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.4212047764662339,0.018616162853176344,0.592870897487222,0.040016132186424525,0.02705490131611296,0.19952623149688797,0.024270934606773147,2.4405450402294595,1.912160464160596,0.217208415039585,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
168,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.08892439441796679,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.0874318006231848,0.08758295473645612,0.18923548977354077,0.2792408120620404,0.009016679770586547,0.19952623149688797,0.805357115746357,2.5992531591913073,5.256757902168669,2.854490647374536,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
169,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.02470884439864411,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03222237108606815,0.46678044604317753,0.6839322766740915,0.07392972163481697,0.361333009285975,0.19952623149688797,0.01582143528127466,1.1941363183341087,3.502251943798345,0.06687874465359,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
170,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.21102240095563224,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.24462331310030694,0.05582950724538122,1.1030413602779818,0.014532840272736647,0.27293138874677414,0.19952623149688797,0.21263011237134077,2.8147971704721044,0.15705915586145416,0.24552983334735645,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
